ID,Form_ID,Cognateset_ID,Morph_Index
1225,80-5de560dfbd3111197969fd3b0e9f0d73-71471,55968,1
1226,1-5514f8a58ce2bcd3e5feb12868051f65-10718,55969,1
1227,2-339e02b7f6ebf90186c12225328bcf33-11774,55969,1
1228,3-339e02b7f6ebf90186c12225328bcf33-13832,55969,1
1229,4-339e02b7f6ebf90186c12225328bcf33-15957,55969,1
1230,79-339e02b7f6ebf90186c12225328bcf33-69674,55969,1
1231,80-339e02b7f6ebf90186c12225328bcf33-71377,55969,1
1232,75-c9fab33e9458412c527c3fe8a13ee37d-60359,55970,0
1233,1-521fc31c178060e9acea39818af08893-9573,55970,1
1234,2-521fc31c178060e9acea39818af08893-11083,55970,1
1235,1-48519f7557e1b0f05c65a0455dc64fb1-10713,55972,1
1236,2-48519f7557e1b0f05c65a0455dc64fb1-12236,55972,1
1237,4-dbffc903e952262daac75c71173c66e1-14098,55972,1
1238,79-08702c8a7a4b33ed63735d35f0ad7e80-69741,55972,1
1239,80-08702c8a7a4b33ed63735d35f0ad7e80-70845,55972,1
1240,1-3248bc7547ce97b2a197b2a06cf7283d-10660,55973,1
1241,2-3248bc7547ce97b2a197b2a06cf7283d-12181,55973,1
1242,4-3248bc7547ce97b2a197b2a06cf7283d-14342,55973,1
1243,79-3c74402f2153d43ae4e20515986d35fd-69748,55973,1
1244,80-3c74402f2153d43ae4e20515986d35fd-71089,55973,1
1245,1-6029acbe056a2ee1ddaeb088d190b71e-10687,55974,2
1246,4-687244538ab3a8d1f540ad8487ce7521-16173,55974,2
1247,79-5317c95f55ea07b2be7015ee7fae2db2-69655,55974,2
1248,80-5317c95f55ea07b2be7015ee7fae2db2-71593,55974,2
1249,72-534735884d341071762ede7af01c53e8-59582,55975,1
1250,75-534735884d341071762ede7af01c53e8-60331,55975,1
1251,1-534735884d341071762ede7af01c53e8-10684,55975,2
1252,2-534735884d341071762ede7af01c53e8-12208,55975,2
1253,3-1cfa6151ecd7885fa5154848c82fe867-13791,55975,2
1254,4-534735884d341071762ede7af01c53e8-15928,55975,2
1255,73-534735884d341071762ede7af01c53e8-59785,55975,2
1256,80-937450992b3bdbc843a79cbe74d05273-71348,55975,2
1257,79-937450992b3bdbc843a79cbe74d05273-69553,55975,3
1258,1-931c5a94e7cf4c5d0ee2900c3c2ae1ea-10798,55976,3
1259,2-931c5a94e7cf4c5d0ee2900c3c2ae1ea-12336,55976,3
1260,4-6e6b4c3e0cf36a53865be47ffac2a057-14389,55976,3
1261,80-6e6b4c3e0cf36a53865be47ffac2a057-71136,55976,3
1262,3-15b32ae33014b29186bab9d523f42cea-13473,55978,0
1263,4-0af5e81185d3c9b7884d3c1f2dad3e1a-14119,55978,0
1264,80-0af5e81185d3c9b7884d3c1f2dad3e1a-70866,55978,0
1265,1-0af5e81185d3c9b7884d3c1f2dad3e1a-15369,55978,1
1266,1-c695be4ac9d9282355db8c412a4d0a84-10734,55980,2
1267,2-d283d923bc1b2775ca2989a95b9dd5fe-11559,55980,2
1268,4-c695be4ac9d9282355db8c412a4d0a84-14089,55980,2
1269,80-c695be4ac9d9282355db8c412a4d0a84-70836,55980,2
1270,72-7cfe64ea44dc3bbeb63b29ff3039a481-59515,55981,0
1271,74-7cfe64ea44dc3bbeb63b29ff3039a481-60132,55981,0
1272,1-7cfe64ea44dc3bbeb63b29ff3039a481-10832,55981,1
1273,2-7cfe64ea44dc3bbeb63b29ff3039a481-12373,55981,1
1274,3-7cfe64ea44dc3bbeb63b29ff3039a481-13976,55981,1
1275,4-7cfe64ea44dc3bbeb63b29ff3039a481-14039,55981,1
1276,80-7cfe64ea44dc3bbeb63b29ff3039a481-70786,55981,1
1277,1-3a90eeb9b16640a98c41091237a517e3-15332,55982,0
1278,79-ce7b55297be4e48bceb413aeb4b9f67f-69292,55982,0
1279,80-ce7b55297be4e48bceb413aeb4b9f67f-73741,55982,0
1280,4-3b87e9cc82ea9c6c2ac7724820292654-14130,55983,0
1281,10-5dd80efb8e54f276065fa70926ec949f-14939,55983,0
1282,11-5dd80efb8e54f276065fa70926ec949f-15000,55983,0
1283,80-3b87e9cc82ea9c6c2ac7724820292654-70877,55983,0
1284,2-72b302bf297a228a75730123efef7c41-11820,55983,1
1285,3-72b302bf297a228a75730123efef7c41-13391,55983,1
1286,1-fdfa02ecf86feac3801254da57c1c9ba-10023,55986,1
1287,3-fdfa02ecf86feac3801254da57c1c9ba-13112,55986,1
1288,4-fdfa02ecf86feac3801254da57c1c9ba-14207,55986,1
1289,72-fdfa02ecf86feac3801254da57c1c9ba-59259,55986,1
1290,74-fdfa02ecf86feac3801254da57c1c9ba-59843,55986,1
1291,80-fdfa02ecf86feac3801254da57c1c9ba-70954,55986,1
1292,2-fdfa02ecf86feac3801254da57c1c9ba-11547,55986,2
1293,75-37d3bea88e44a02b9157bf6d28f3db85-60361,55986,2
1294,1-41273acb23c652a1fdcaa4b47901f691-10791,55987,2
1295,2-41273acb23c652a1fdcaa4b47901f691-12329,55987,2
1296,4-41273acb23c652a1fdcaa4b47901f691-15932,55987,2
1297,80-b3ef0bfcf3a5a36c12904f1c381fff26-71352,55987,2
1298,79-b3ef0bfcf3a5a36c12904f1c381fff26-68407,55987,7
1299,2-d861877da56b8b4ceb35c8cbfdf65bb4-12295,55988,1
1300,4-d861877da56b8b4ceb35c8cbfdf65bb4-16218,55988,1
1301,79-54c9133ddcab96eb5d7e8fa5d015a8f6-69555,55988,1
1302,80-54c9133ddcab96eb5d7e8fa5d015a8f6-71638,55988,1
1303,79-dbd782e4fa150c6df2d8ce5926aa9cc1-70266,55989,0
1304,1-dbd782e4fa150c6df2d8ce5926aa9cc1-9809,55989,1
1305,2-dbd782e4fa150c6df2d8ce5926aa9cc1-11329,55989,1
1306,3-dbd782e4fa150c6df2d8ce5926aa9cc1-12879,55989,1
1307,4-dbd782e4fa150c6df2d8ce5926aa9cc1-16283,55989,1
1308,80-dbd782e4fa150c6df2d8ce5926aa9cc1-71703,55989,1
1309,1-fff25994ee3941b225ba898fd17d186f-10830,55990,2
1310,4-d07fff217b6570de94e388ab79f21486-16275,55990,2
1311,80-d07fff217b6570de94e388ab79f21486-71695,55990,2
1312,1-ed6579eaedd0e67b3ed51c7ee7071044-15208,55991,1
1313,2-ed6579eaedd0e67b3ed51c7ee7071044-15770,55991,1
1314,4-ed6579eaedd0e67b3ed51c7ee7071044-15929,55991,1
1315,79-f16836df2b231bca8ead02186866b8f2-70720,55991,1
1316,80-f16836df2b231bca8ead02186866b8f2-71349,55991,1
1317,1-f5976db642aedcb6139ab549408e876a-10837,55992,1
1318,3-31d4541b8e926a24f0c9b835b68cfdf3-13981,55992,1
1319,4-9b7460eac882a9cbd655beed4d9902e8-14406,55992,1
1320,79-edd21fe31ecb032b11ce1ae1a3f32b46-70034,55992,1
1321,80-edd21fe31ecb032b11ce1ae1a3f32b46-71153,55992,1
1322,72-9f27410725ab8cc8854a2769c7a516b8-59544,55993,1
1323,1-9f27410725ab8cc8854a2769c7a516b8-10775,55993,2
1324,2-9f27410725ab8cc8854a2769c7a516b8-12310,55993,2
1325,3-9f27410725ab8cc8854a2769c7a516b8-13910,55993,2
1326,4-9f27410725ab8cc8854a2769c7a516b8-18293,55993,2
1327,75-9f27410725ab8cc8854a2769c7a516b8-60322,55993,2
1328,79-9f27410725ab8cc8854a2769c7a516b8-70402,55993,2
1329,80-9f27410725ab8cc8854a2769c7a516b8-73713,55993,2
1330,1-a548bc6bfd6cadfe6d205eafe80b50de-9639,55994,2
1331,2-c6223028990bafdea75604acf8da0182-11137,55994,2
1332,3-a548bc6bfd6cadfe6d205eafe80b50de-12699,55994,2
1333,4-c6223028990bafdea75604acf8da0182-14086,55994,2
1334,79-c6223028990bafdea75604acf8da0182-70344,55994,2
1335,80-c6223028990bafdea75604acf8da0182-70833,55994,2
1336,72-f19bd0844e53369373385609e28dbf84-59346,55995,0
1337,1-f19bd0844e53369373385609e28dbf84-9587,55995,1
1338,2-f19bd0844e53369373385609e28dbf84-11093,55995,1
1339,3-f19bd0844e53369373385609e28dbf84-12641,55995,1
1340,4-f19bd0844e53369373385609e28dbf84-14153,55995,1
1341,11-f19bd0844e53369373385609e28dbf84-14973,55995,1
1342,73-f19bd0844e53369373385609e28dbf84-59767,55995,1
1343,75-f19bd0844e53369373385609e28dbf84-60313,55995,1
1344,75-ebd556e6dfc99dbed29675ce1c6c68e5-60365,55995,1
1345,80-f19bd0844e53369373385609e28dbf84-70900,55995,1
1346,4-61aa9eafc7982cee3eff4e494f174da2-14106,55996,0
1347,80-61aa9eafc7982cee3eff4e494f174da2-70853,55996,0
1348,1-61aa9eafc7982cee3eff4e494f174da2-9533,55996,1
1349,2-61aa9eafc7982cee3eff4e494f174da2-11042,55996,1
1350,73-61aa9eafc7982cee3eff4e494f174da2-59792,55996,1
1351,75-61aa9eafc7982cee3eff4e494f174da2-60338,55996,2
1352,1-1ffd9e753c8054cc61456ac7fac1ac89-10771,55997,1
1353,2-1ffd9e753c8054cc61456ac7fac1ac89-12306,55997,1
1354,3-1ffd9e753c8054cc61456ac7fac1ac89-13906,55997,1
1355,4-1ffd9e753c8054cc61456ac7fac1ac89-14034,55997,1
1356,73-1ffd9e753c8054cc61456ac7fac1ac89-59751,55997,1
1357,75-1ffd9e753c8054cc61456ac7fac1ac89-60297,55997,1
1358,79-bf53fff95fc0321318b4012c7d5ab412-69474,55997,1
1359,80-bf53fff95fc0321318b4012c7d5ab412-70781,55997,1
1360,1-642a7c07be23973c5e6ec91616fb88ac-10027,55998,1
1361,4-cf1a7995aa6f8108fb4cbe94cd22a9ab-16234,55998,1
1362,73-5b71518329fee780e81e513b3812dbe9-59755,55998,1
1363,80-cf1a7995aa6f8108fb4cbe94cd22a9ab-71654,55998,1
1364,1-777617f8a58aea415404d200a681356e-15487,55999,1
1365,4-14952ea782ad87d7e30059fa3cc516f1-16145,55999,1
1366,80-14952ea782ad87d7e30059fa3cc516f1-71565,55999,1
1367,2-14952ea782ad87d7e30059fa3cc516f1-11156,55999,2
1368,3-8b373710bcf876edd91f281e50ed58ab-12633,56000,2
1369,4-8b373710bcf876edd91f281e50ed58ab-14227,56000,2
1370,79-8b373710bcf876edd91f281e50ed58ab-68435,56000,2
1371,80-8b373710bcf876edd91f281e50ed58ab-70974,56000,2
1372,2-8b373710bcf876edd91f281e50ed58ab-15918,56000,3
1373,3-d9b206840f563b7b4a5b8b056cb40b32-13758,56001,1
1374,4-9df78a628d65092f5412c2cf839b293c-14092,56001,1
1375,79-469d7052052926b240f2e635ff46d518-69951,56001,1
1376,79-f9d8fba7046233752e473a7a13ee6b4a-69954,56001,1
1377,80-f9d8fba7046233752e473a7a13ee6b4a-70839,56001,1
1378,2-811268aaf816faaef03ade5c52127d97-15746,56001,2
1379,3-f74c6af46a78becb2f1bd3f95bbd5858-12412,56002,0
1380,4-f74c6af46a78becb2f1bd3f95bbd5858-14246,56002,0
1381,10-0cf04112df2ec4a38fe7356b8613fc5e-14922,56002,0
1382,11-0cf04112df2ec4a38fe7356b8613fc5e-14983,56002,0
1383,12-0cf04112df2ec4a38fe7356b8613fc5e-15043,56002,0
1384,72-0cf04112df2ec4a38fe7356b8613fc5e-59311,56002,0
1385,74-33c5c97aff6c5183126ff3644b01179e-59898,56002,0
1386,79-e1bff05e37cd630f29ee4930a8ef8506-69250,56002,0
1387,80-e1bff05e37cd630f29ee4930a8ef8506-70993,56002,0
1388,1-f74c6af46a78becb2f1bd3f95bbd5858-9364,56002,1
1389,2-f74c6af46a78becb2f1bd3f95bbd5858-10873,56002,1
1390,13-0cf04112df2ec4a38fe7356b8613fc5e-15103,56002,1
1391,1-fa83f40479a04df219641b58c911b417-15137,56004,0
1392,72-fa83f40479a04df219641b58c911b417-59341,56004,0
1393,2-fa83f40479a04df219641b58c911b417-11172,56004,1
1394,3-fa83f40479a04df219641b58c911b417-12754,56004,1
1395,4-fa83f40479a04df219641b58c911b417-14149,56004,1
1396,73-fa83f40479a04df219641b58c911b417-59747,56004,1
1397,74-fa83f40479a04df219641b58c911b417-59929,56004,1
1398,75-fa83f40479a04df219641b58c911b417-60293,56004,1
1399,79-0d6f8b630003959bfc7d2b45fc135be1-68532,56004,1
1400,80-0d6f8b630003959bfc7d2b45fc135be1-70896,56004,1
1401,1-485ec278821f55d103fe0b06eaa85fa3-10745,56005,1
1402,2-485ec278821f55d103fe0b06eaa85fa3-12275,56005,1
1403,4-485ec278821f55d103fe0b06eaa85fa3-16102,56005,1
1404,79-a9110cd72cb332344e46c710cf40eced-69968,56005,1
1405,80-a9110cd72cb332344e46c710cf40eced-71522,56005,1
1406,1-6627415e807ee33c7302917216e7da68-10807,56006,1
1407,2-6627415e807ee33c7302917216e7da68-12348,56006,1
1408,3-6627415e807ee33c7302917216e7da68-13945,56006,1
1409,4-6627415e807ee33c7302917216e7da68-16231,56006,1
1410,79-def1a76b49624fb35de4754afc8b4636-70079,56006,1
1411,80-def1a76b49624fb35de4754afc8b4636-71651,56006,1
1412,72-22b84b6e35ace0cd87f805ecf020ff36-59362,56007,0
1413,74-22b84b6e35ace0cd87f805ecf020ff36-59952,56007,0
1414,1-22b84b6e35ace0cd87f805ecf020ff36-9725,56007,1
1415,4-22b84b6e35ace0cd87f805ecf020ff36-16277,56007,1
1416,80-22b84b6e35ace0cd87f805ecf020ff36-71697,56007,1
1417,2-22b84b6e35ace0cd87f805ecf020ff36-11254,56007,2
1418,73-22b84b6e35ace0cd87f805ecf020ff36-59786,56007,2
1419,75-22b84b6e35ace0cd87f805ecf020ff36-60332,56007,2
1420,1-f52b5e449a2303c031a0c3a1109360bf-10123,56008,1
1421,2-f52b5e449a2303c031a0c3a1109360bf-11647,56008,1
1422,3-f52b5e449a2303c031a0c3a1109360bf-13213,56008,1
1423,4-f52b5e449a2303c031a0c3a1109360bf-16164,56008,1
1424,74-f52b5e449a2303c031a0c3a1109360bf-60054,56008,1
1425,80-f52b5e449a2303c031a0c3a1109360bf-71584,56008,1
1426,4-3c68cbe461787ba38509df85e731f1a6-14205,56009,0
1427,10-3c68cbe461787ba38509df85e731f1a6-14941,56009,0
1428,11-3c68cbe461787ba38509df85e731f1a6-15002,56009,0
1429,12-3c68cbe461787ba38509df85e731f1a6-15062,56009,0
1430,75-3c68cbe461787ba38509df85e731f1a6-60352,56009,0
1431,80-ba29778598aeb9af11ae08a934301c82-70952,56009,0
1432,2-0040a6b9ae417522ef81c5e08fc3e6ec-11459,56009,1
1433,79-ba29778598aeb9af11ae08a934301c82-68630,56009,2
1434,12-28b26be59c986170c572133aaace31c2-15071,56010,0
1435,72-28b26be59c986170c572133aaace31c2-59352,56010,0
1436,1-28b26be59c986170c572133aaace31c2-9646,56010,1
1437,10-28b26be59c986170c572133aaace31c2-14950,56010,1
1438,11-28b26be59c986170c572133aaace31c2-15011,56010,1
1439,13-28b26be59c986170c572133aaace31c2-15130,56010,1
1440,4-28b26be59c986170c572133aaace31c2-16066,56010,1
1441,74-28b26be59c986170c572133aaace31c2-59941,56010,1
1442,75-28b26be59c986170c572133aaace31c2-60372,56010,1
1443,79-b40bf784e8dd12416e5fe7eb9b7af812-68206,56010,1
1444,80-b40bf784e8dd12416e5fe7eb9b7af812-71486,56010,1
1445,73-28b26be59c986170c572133aaace31c2-59826,56010,2
1446,11-93a04b066fd81a1017825f2dcda313b2-14998,56011,1
1447,12-93a04b066fd81a1017825f2dcda313b2-15058,56011,1
1448,13-93a04b066fd81a1017825f2dcda313b2-15118,56011,1
1449,4-93a04b066fd81a1017825f2dcda313b2-15946,56011,1
1450,72-93a04b066fd81a1017825f2dcda313b2-59277,56011,1
1451,80-28c47c669e94d266efb881216ed0cd1b-71366,56011,1
1452,2-93a04b066fd81a1017825f2dcda313b2-15738,56011,2
1453,79-28c47c669e94d266efb881216ed0cd1b-68441,56011,2
1454,72-46f9631576015f35f527af2bc67351a6-59562,56012,0
1455,74-46f9631576015f35f527af2bc67351a6-60178,56012,0
1456,2-46f9631576015f35f527af2bc67351a6-12186,56012,1
1457,3-f937b6b933efbfea65808799ebe17993-13765,56012,1
1458,4-46f9631576015f35f527af2bc67351a6-14053,56012,1
1459,79-9f5497a2bc5524f5f02c41cd2d272178-70128,56012,1
1460,80-9f5497a2bc5524f5f02c41cd2d272178-70800,56012,1
1461,3-b9361276e142f306ab7c98020de7b8cc-13332,56013,1
1462,4-b9361276e142f306ab7c98020de7b8cc-16141,56013,1
1463,79-fdcc49b993825dccc85d3b5a8223c8e8-69412,56013,1
1464,80-fdcc49b993825dccc85d3b5a8223c8e8-71561,56013,1
1465,1-8c0d293a8686f229bd737483b8b52b12-15149,56014,2
1466,2-8efd23a3fe0ec74453bdd0fadb91b0e3-15724,56014,2
1467,4-8efd23a3fe0ec74453bdd0fadb91b0e3-16302,56014,2
1468,79-6ba1369a4135a18da4e20946e655f4a8-69647,56014,2
1469,80-6ba1369a4135a18da4e20946e655f4a8-71722,56014,2
1470,3-0216b8342fe7c4f1c598e82430ed3898-13819,56014,4
1471,4-4554244d10beddaeba692733d85f46f6-14049,56015,1
1472,80-4554244d10beddaeba692733d85f46f6-70796,56015,1
1473,3-2568fa9f52b34de6328f5044555fe7b6-13824,56015,3
1474,4-1cbfb724ceee46cd879df7c7cfbe7dca-16064,56016,1
1475,80-1cbfb724ceee46cd879df7c7cfbe7dca-71484,56016,1
1476,2-1cbfb724ceee46cd879df7c7cfbe7dca-12214,56016,2
1477,3-07c32568f84eba49f7c8c058adbb719f-13725,56016,2
1478,3-751cb93095a674951d147ed282f65cae-12950,56017,2
1479,4-fc6e3a1f2b32ad48342c441fdb9fe732-14538,56017,2
1480,79-24b1df77ade95dbf656f654f352daf27-69707,56017,2
1481,80-24b1df77ade95dbf656f654f352daf27-71285,56017,2
1482,4-7f5c60c217cdff754afc085736966230-16154,56018,1
1483,73-45fe7e5529d283851d93b74536e095a0-59801,56018,1
1484,80-7f5c60c217cdff754afc085736966230-71574,56018,1
1485,3-509763661569eeb75e957c9a276a5dd7-12721,56018,2
1486,1-3839b0cdd434530110115a990772ec42-15230,56019,2
1487,2-3839b0cdd434530110115a990772ec42-15653,56019,2
1488,79-9921a544de9e1637e4eb97ab372f0ab1-68434,56019,2
1489,80-9921a544de9e1637e4eb97ab372f0ab1-73736,56019,2
1490,4-94a9f5155f55b31c73482d54bbceec54-16057,56020,1
1491,80-94a9f5155f55b31c73482d54bbceec54-71477,56020,1
1492,3-e7cab98b1af98bdf7df6f31de7c091bd-13792,56020,3
1493,1-590f53e8699817c6fa498cc11a4cbe63-15467,56021,1
1494,4-590f53e8699817c6fa498cc11a4cbe63-16179,56021,1
1495,79-590f53e8699817c6fa498cc11a4cbe63-70283,56021,1
1496,80-590f53e8699817c6fa498cc11a4cbe63-71599,56021,1
1497,3-bb0b227b18124e618cf4fc2acbe28fc9-13697,56021,2
1498,79-a1eeb61ebe7c439b9ecb6310d8fb149a-68252,56021,2
1499,79-0bf83831ea4a1fb853e6d38ff5d43737-69346,56021,2
1500,12-8ff953dd97c4405234a04291dee39e0b-15067,56022,1
1501,4-8ff953dd97c4405234a04291dee39e0b-16011,56022,1
1502,75-8ff953dd97c4405234a04291dee39e0b-60363,56022,1
1503,79-75c6f03161d020201000414cd1501f9f-69231,56022,1
1504,80-75c6f03161d020201000414cd1501f9f-71431,56022,1
1505,79-641497f83a37e13476ca9fdd2d163773-69043,56023,0
1506,3-b9ecc382c3638d5f4be9cbad6fde783c-13760,56023,1
1507,4-ea2b2676c28c0db26d39331a336c6b92-14316,56023,1
1508,80-641497f83a37e13476ca9fdd2d163773-71063,56023,1
1509,72-3c4588116394d2164657875b7430907e-59255,56024,0
1510,4-7e25b972e192b01004b62346ee9975a5-14141,56024,1
1511,10-3c4588116394d2164657875b7430907e-14895,56024,1
1512,11-3c4588116394d2164657875b7430907e-14956,56024,1
1513,12-3c4588116394d2164657875b7430907e-15016,56024,1
1514,74-3c4588116394d2164657875b7430907e-59839,56024,1
1515,79-9c459dfd701e6d8216ee41c6b085c27f-69945,56024,1
1516,80-9c459dfd701e6d8216ee41c6b085c27f-70888,56024,1
1517,2-2bda2998d9b0ee197da142a0447f6725-12356,56025,1
1518,4-e77e39dab4383e98ebacbf84d1f366ae-15994,56025,1
1519,79-467f6c65ba0c941773e65ef73199c361-69171,56025,1
1520,80-467f6c65ba0c941773e65ef73199c361-71414,56025,1
1521,3-eb5c1399a871211c7e7ed732d15e3a8b-13896,56026,1
1522,4-0c8b41e0672ff5220daeaa6032d650b8-18084,56026,1
1523,73-eb5c1399a871211c7e7ed732d15e3a8b-59814,56026,1
1524,74-eb5c1399a871211c7e7ed732d15e3a8b-60107,56026,1
1525,79-3e3b3c43a2513f809772497580230807-70010,56026,1
1526,80-3e3b3c43a2513f809772497580230807-73504,56026,1
1527,3-0de959beaa82daa7df6ef2286d071a6d-13234,56028,1
1528,10-0de959beaa82daa7df6ef2286d071a6d-14913,56028,1
1529,11-0de959beaa82daa7df6ef2286d071a6d-14974,56028,1
1530,12-0de959beaa82daa7df6ef2286d071a6d-15034,56028,1
1531,13-0de959beaa82daa7df6ef2286d071a6d-15094,56028,1
1532,1-4156b101e9c1a110cc1bb925cab29857-15506,56028,1
1533,4-0de959beaa82daa7df6ef2286d071a6d-16034,56028,1
1534,72-0de959beaa82daa7df6ef2286d071a6d-59293,56028,1
1535,74-0de959beaa82daa7df6ef2286d071a6d-59879,56028,1
1536,79-22127af239723324a682c6ec2d24c0cd-68489,56028,1
1537,80-22127af239723324a682c6ec2d24c0cd-71454,56028,1
1538,10-806ad1e1a4aa6498a4b7adaed7639293-14955,56030,0
1539,11-806ad1e1a4aa6498a4b7adaed7639293-15015,56030,0
1540,13-806ad1e1a4aa6498a4b7adaed7639293-15134,56030,0
1541,74-806ad1e1a4aa6498a4b7adaed7639293-59990,56030,0
1542,4-806ad1e1a4aa6498a4b7adaed7639293-18291,56030,1
1543,79-da0f30652e8e7de86c4823d5737f61fd-68676,56030,1
1544,80-da0f30652e8e7de86c4823d5737f61fd-73711,56030,1
1545,12-806ad1e1a4aa6498a4b7adaed7639293-15075,56030,2
1546,3-a94aa000f9a94cc51775bd5eac97c926-12417,56031,0
1547,10-a94aa000f9a94cc51775bd5eac97c926-14918,56031,0
1548,11-a94aa000f9a94cc51775bd5eac97c926-14979,56031,0
1549,12-a94aa000f9a94cc51775bd5eac97c926-15039,56031,0
1550,74-a94aa000f9a94cc51775bd5eac97c926-59893,56031,0
1551,13-a94aa000f9a94cc51775bd5eac97c926-15099,56031,1
1552,1-a856c352b8190c0b4ba2f6f967bca65d-10145,56032,2
1553,4-fd5af46e17ef5b46f23ae9a39c1e912e-16185,56032,3
1554,80-fd5af46e17ef5b46f23ae9a39c1e912e-71605,56032,3
1555,1-2b0cf9520521ebe2b9c24fd0449d0ad7-10172,56035,1
1556,4-2b0cf9520521ebe2b9c24fd0449d0ad7-16295,56035,1
1557,80-2b0cf9520521ebe2b9c24fd0449d0ad7-71715,56035,1
1558,72-2b0cf9520521ebe2b9c24fd0449d0ad7-59300,56035,2
1559,79-2b0cf9520521ebe2b9c24fd0449d0ad7-68413,56035,3
1560,1-0f5264038205edfb1ac05fbb0e8c5e94-10764,56036,1
1561,2-0f5264038205edfb1ac05fbb0e8c5e94-15621,56036,1
1562,4-0f5264038205edfb1ac05fbb0e8c5e94-16109,56036,1
1563,72-0f5264038205edfb1ac05fbb0e8c5e94-59483,56036,1
1564,73-0f5264038205edfb1ac05fbb0e8c5e94-59791,56036,1
1565,74-0f5264038205edfb1ac05fbb0e8c5e94-60100,56036,1
1566,79-9a1cee31ad5f568e336ed7feacefce91-69887,56036,1
1567,80-9a1cee31ad5f568e336ed7feacefce91-71529,56036,1
1568,74-6d4db5ff0c117864a02827bad3c361b9-59845,56037,0
1569,3-6d4db5ff0c117864a02827bad3c361b9-13069,56037,1
1570,10-6d4db5ff0c117864a02827bad3c361b9-14931,56037,1
1571,11-6d4db5ff0c117864a02827bad3c361b9-14992,56037,1
1572,12-6d4db5ff0c117864a02827bad3c361b9-15052,56037,1
1573,4-6d4db5ff0c117864a02827bad3c361b9-16280,56037,1
1574,72-6d4db5ff0c117864a02827bad3c361b9-59261,56037,1
1575,79-3f826716e9a0f32c7fc118a24ae631b1-69442,56037,1
1576,80-3f826716e9a0f32c7fc118a24ae631b1-71700,56037,1
1577,4-9603a224b40d7b67210b78f2e390d00f-14161,56038,1
1578,1-9603a224b40d7b67210b78f2e390d00f-15411,56038,1
1579,79-b2fcb4ba898f479790076dbd5daa133f-70197,56038,1
1580,80-b2fcb4ba898f479790076dbd5daa133f-70908,56038,1
1581,2-076a7b1d6613bcd80d9e5bfa87e8fa81-11781,56038,2
1582,3-d354df0ae1841edf6036166b5ebd3a81-13841,56039,0
1583,4-969beeb6d80f0d8d42f7d7e1060bc10f-14555,56039,1
1584,80-969beeb6d80f0d8d42f7d7e1060bc10f-71302,56039,1
1585,3-f0fee5650c92a2d28715070d15f88eb8-12576,56040,1
1586,10-f0fee5650c92a2d28715070d15f88eb8-14935,56040,1
1587,11-f0fee5650c92a2d28715070d15f88eb8-14996,56040,1
1588,12-f0fee5650c92a2d28715070d15f88eb8-15056,56040,1
1589,13-f0fee5650c92a2d28715070d15f88eb8-15116,56040,1
1590,72-f0fee5650c92a2d28715070d15f88eb8-59330,56040,1
1591,79-f0fee5650c92a2d28715070d15f88eb8-69077,56040,1
1592,80-f0fee5650c92a2d28715070d15f88eb8-73739,56040,1
1593,1-e4b48fd541b3dcb99cababc87c2ee88f-9429,56041,1
1594,11-e4b48fd541b3dcb99cababc87c2ee88f-14972,56041,1
1595,12-e4b48fd541b3dcb99cababc87c2ee88f-15032,56041,1
1596,1-e4b48fd541b3dcb99cababc87c2ee88f-15263,56041,1
1597,2-e4b48fd541b3dcb99cababc87c2ee88f-15733,56041,1
1598,4-e4b48fd541b3dcb99cababc87c2ee88f-16202,56041,1
1599,72-e4b48fd541b3dcb99cababc87c2ee88f-59301,56041,1
1600,80-e4b48fd541b3dcb99cababc87c2ee88f-71622,56041,1
1601,1-d861877da56b8b4ceb35c8cbfdf65bb4-15347,56042,1
1602,72-acaa16770db76c1ffb9cee51c3cabfcf-59489,56042,1
1603,75-d861877da56b8b4ceb35c8cbfdf65bb4-60294,56042,1
1604,79-b31f3cdf59215388b15f13d9812d49bf-70250,56042,1
1605,80-b31f3cdf59215388b15f13d9812d49bf-73753,56042,1
1606,12-dd8fc45d87f91c6f9a9f43a3f355a94a-15021,56043,2
1607,13-dd8fc45d87f91c6f9a9f43a3f355a94a-15081,56043,2
1608,4-dd8fc45d87f91c6f9a9f43a3f355a94a-18295,56043,2
1609,72-dd8fc45d87f91c6f9a9f43a3f355a94a-59439,56043,2
1610,79-31b97a053320d6d125f3cc59fd14a629-70727,56043,7
1611,80-31b97a053320d6d125f3cc59fd14a629-73715,56043,7
1612,2-db05c988e5abdf34301dfd0e54998a67-12183,56045,1
1613,4-c97da3c65a68a1c8068f311b3752b3d1-17749,56045,1
1614,80-c97da3c65a68a1c8068f311b3752b3d1-73169,56045,1
1615,3-b09315ea09c6d3b5680094257f1f70e4-12524,56046,1
1616,4-b09315ea09c6d3b5680094257f1f70e4-16304,56046,1
1617,72-39ec785d60a1b23bfda9944b9138bbcf-59317,56046,1
1618,74-39ec785d60a1b23bfda9944b9138bbcf-59904,56046,1
1619,79-3944bae408ab6581aade8bfaf7302c7a-70289,56046,1
1620,80-3944bae408ab6581aade8bfaf7302c7a-71724,56046,1
1621,2-0423fa423baf1ea8139f6662869faf2f-12375,56047,2
1622,80-b9770ef6654b51dc77d563e37c90af2f-70817,56047,2
1623,3-8af9af0427ebd0d6cc2ac8f04f32d004-12705,56048,2
